CustomerID,Recency,Frequency,Monetary,Recency_R,Frequency_F,Monetary_M
13589.0,28383000.0,2,379.65000000000003,4,2,2
13590.0,28644840.0,6,1981.9199999999994,5,5,5
13591.0,24063960.0,3,1117.1300000000003,3,3,4
13592.0,26560140.0,4,247.95999999999995,3,4,2
13593.0,20266500.0,5,2037.0800000000008,2,4,5
13594.0,25093140.0,1,396.96999999999997,3,1,2
13596.0,29160060.0,2,697.04,5,2,3
13598.0,25540080.0,1,180.1700000000001,3,1,1
13599.0,29520600.0,19,4800.829999999997,5,5,5
13600.0,2647620.0,1,219.51999999999998,1,1,1
13601.0,25723860.0,2,693.3200000000002,3,2,3
13602.0,24061620.0,1,428.88999999999993,3,1,2
13603.0,27359820.0,1,164.34,4,1,1
13606.0,27107160.0,3,280.53999999999996,4,3,2
13607.0,26151420.0,1,678.0099999999996,3,1,3
13610.0,28568280.0,7,1131.8800000000006,5,5,4
13611.0,21912660.0,2,868.6499999999999,2,2,3
13614.0,27528420.0,4,1610.460000000001,4,4,4
13615.0,2103660.0,1,417.6900000000001,1,1,2
13617.0,26142600.0,3,544.18,3,3,3
13618.0,14641740.0,1,177.34000000000003,1,1,1
13621.0,19556760.0,1,213.85,2,1,1
13623.0,27000000.0,5,747.7800000000003,4,4,3
13626.0,7812300.0,1,257.22999999999996,1,1,2
13627.0,24502800.0,4,1327.2800000000002,3,4,4
13629.0,27609660.0,11,7792.36,4,5,5
13630.0,29171760.0,7,2031.7800000000002,5,5,5
13631.0,21031020.0,11,3070.42,2,5,5
13632.0,27514260.0,5,2121.27,4,4,5
13634.0,26746800.0,5,1575.1600000000003,3,4,4
13635.0,23799300.0,1,1071.0300000000002,2,1,4
13636.0,26476200.0,5,949.1199999999999,3,4,4
13637.0,25104720.0,3,810.4999999999998,3,3,3
13638.0,28291080.0,1,122.64000000000001,4,1,1
13639.0,23204160.0,1,1033.3400000000001,2,1,4
13642.0,11018040.0,1,354.7999999999999,1,1,2
13643.0,26926620.0,3,519.44,4,3,3
13644.0,28217220.0,4,2624.260000000001,4,4,5
13645.0,19239060.0,1,252.1,2,1,2
13647.0,28814400.0,4,1678.1200000000001,5,4,4
13649.0,7473060.0,1,148.8,1,1,1
13650.0,28210920.0,6,1836.34,4,5,4
13651.0,26578740.0,2,94.2,3,2,1
13652.0,25692660.0,2,786.28,3,2,3
13654.0,25892640.0,6,2707.329999999999,3,5,5
13655.0,19751100.0,2,932.9700000000004,2,2,4
13656.0,15417060.0,2,379.65000000000003,1,2,2
13657.0,28729920.0,2,382.13999999999993,5,2,2
13658.0,28807980.0,5,2639.1700000000037,5,4,5
13659.0,11882220.0,2,1573.2000000000007,1,2,4
13662.0,22248240.0,3,897.7600000000001,2,3,4
13663.0,14139840.0,1,189.47,1,1,1
13666.0,24421140.0,3,84.65000000000002,3,3,1
13667.0,16731720.0,1,305.0199999999998,2,1,2
13668.0,29419860.0,20,6185.929999999987,5,5,5
13669.0,25263120.0,2,218.55,3,2,1
13670.0,23124300.0,1,349.70000000000016,2,1,2
13672.0,3592380.0,2,186.39,1,2,1
13673.0,28037460.0,2,396.9199999999999,4,2,2
13675.0,16549020.0,2,486.82000000000005,2,2,3
13678.0,16539240.0,1,232.60000000000005,2,1,2
13680.0,29512020.0,4,3722.4200000000014,5,4,5
13681.0,28120380.0,4,827.83,4,4,3
13682.0,13442760.0,1,59.5,1,1,1
13684.0,4961580.0,1,67.23000000000002,1,1,1
13685.0,29418060.0,7,3119.4400000000014,5,5,5
13686.0,13857000.0,1,72.0,1,1,1
13689.0,24153660.0,1,910.0,3,1,4
13690.0,24505380.0,1,172.25,3,1,1
13692.0,27515820.0,3,1488.3200000000004,4,3,4
13694.0,29323920.0,48,62142.580000000016,5,5,5
13695.0,26922360.0,15,2504.1299999999987,4,5,5
13697.0,26298840.0,1,151.3,3,1,1
13699.0,16217460.0,1,308.58,2,1,2
13700.0,27349200.0,10,2265.119999999999,4,5,5
13703.0,2121000.0,1,99.5,1,1,1
13704.0,29171580.0,9,2308.0599999999986,5,5,5
13705.0,28989120.0,2,393.72,5,2,2
13706.0,3489660.0,1,330.78999999999996,1,1,2
13707.0,6544980.0,2,806.4100000000004,1,2,3
13708.0,6183960.0,1,296.87999999999994,1,1,2
13709.0,29327280.0,13,6328.050000000004,5,5,5
13710.0,26900160.0,1,180.48000000000002,3,1,1
13711.0,10751460.0,2,252.06000000000003,1,2,2
13712.0,8339580.0,1,228.83999999999997,1,1,1
13715.0,5340060.0,2,582.7100000000002,1,2,3
13716.0,6356940.0,1,138.28,1,1,1
13717.0,26835180.0,6,1445.0100000000002,3,5,4
13718.0,8342640.0,2,306.55,1,2,2
13719.0,28308360.0,5,1041.68,4,4,4
13720.0,19572360.0,4,799.8999999999999,2,4,3
13721.0,26489100.0,1,524.14,3,1,3
13722.0,18276240.0,3,2375.4100000000008,2,3,5
13723.0,10861440.0,1,199.85000000000002,1,1,1
13725.0,25351380.0,8,1980.5600000000004,3,5,5
13726.0,26304540.0,2,1079.6600000000003,3,2,4
13727.0,27164760.0,2,333.4800000000001,4,2,2
13728.0,26477340.0,6,1016.1399999999999,3,5,4
13730.0,17915700.0,2,752.5999999999998,2,2,3
13731.0,10679580.0,2,610.5899999999999,1,2,3
13732.0,27186540.0,1,491.86,4,1,3
13735.0,27515640.0,4,2885.2399999999975,4,4,5
13736.0,29171940.0,2,731.8999999999999,5,2,3
13737.0,12328320.0,1,339.59999999999997,1,1,2
13739.0,28042500.0,1,216.9,4,1,1
13740.0,8850720.0,1,350.75,1,1,2
13741.0,23447940.0,3,668.43,2,3,3
13742.0,28206420.0,12,3131.020000000001,4,5,5
13743.0,29412540.0,7,1341.5999999999997,5,5,4
13744.0,21395940.0,2,1156.36,2,2,4
13745.0,15612180.0,1,300.03999999999996,2,1,2
13748.0,21375900.0,4,744.25,2,4,3
13750.0,25013760.0,5,1647.2599999999998,3,4,4
13751.0,4722960.0,1,296.24999999999994,1,1,2
13752.0,18886560.0,6,1186.2800000000002,2,5,4
13753.0,4798080.0,1,741.26,1,1,3
13754.0,16545060.0,2,282.6,2,2,2
13755.0,29334360.0,9,2161.3500000000013,5,5,5
13756.0,29436240.0,11,4185.119999999997,5,5,5
13758.0,28638660.0,5,2471.7,5,4,5
13759.0,26750820.0,2,659.41,3,2,3
13760.0,24941580.0,2,286.78999999999996,3,2,2
13761.0,25279260.0,2,1070.65,3,2,4
13762.0,10746900.0,1,306.72,1,1,2
13763.0,24160380.0,1,1714.9599999999998,3,1,4
13764.0,23544180.0,3,1521.7600000000002,2,3,4
13767.0,29430000.0,31,14781.0,5,5,5
13769.0,29430480.0,9,2474.2100000000005,5,5,5
13771.0,24070680.0,4,2634.450000000001,3,4,5
13772.0,26739780.0,3,1132.13,3,3,4
13774.0,22593960.0,1,344.99999999999994,2,1,2
13777.0,29593500.0,23,19015.379999999994,5,5,5
13778.0,20705100.0,1,178.7,2,1,1
13780.0,28993740.0,2,360.01,5,2,2
13781.0,7992480.0,1,127.84000000000002,1,1,1
13782.0,28554840.0,6,911.9999999999992,4,5,4
13784.0,28805580.0,11,2462.7899999999995,5,5,5
13787.0,23112360.0,1,202.64000000000001,2,1,1
13790.0,29260080.0,1,348.79999999999995,5,1,2
13791.0,18618240.0,2,1516.0,2,2,4
13792.0,23898660.0,2,195.54999999999995,3,2,1
13798.0,29519460.0,55,32983.18999999995,5,5,5
13799.0,19570020.0,2,688.8600000000002,2,2,3
13800.0,2896020.0,1,558.3199999999997,1,1,3
13801.0,23883300.0,1,324.79999999999995,2,1,2
13802.0,17664840.0,3,4599.420000000001,2,3,5
13803.0,7563420.0,1,277.07000000000005,1,1,2
13804.0,27001920.0,7,2635.7900000000004,4,5,5
13805.0,25109400.0,2,924.5999999999999,3,2,4
13806.0,24147780.0,1,256.38,3,1,2
13808.0,29161080.0,5,1747.66,5,4,4
13819.0,3580680.0,3,1140.35,1,3,4
13821.0,17142540.0,2,385.64,2,2,2
13822.0,29160780.0,2,632.0000000000001,5,2,3
13823.0,28030920.0,2,957.6600000000001,4,2,4
13824.0,26829660.0,5,1698.9399999999998,3,4,4
13826.0,14392080.0,1,189.5,1,1,1
13827.0,24669480.0,3,412.0499999999998,3,3,2
13828.0,27705720.0,1,209.49000000000004,4,1,1
13831.0,28222860.0,5,1794.9899999999996,4,4,4
13832.0,27963360.0,1,52.199999999999996,4,1,1
13833.0,15859620.0,1,384.7999999999999,2,1,2
13835.0,27445020.0,4,834.57,4,4,3
13837.0,11362200.0,2,271.24000000000007,1,2,2
13838.0,29156400.0,3,453.61999999999955,5,3,3
13841.0,7819800.0,1,85.0,1,1,1
13842.0,24576660.0,8,3075.0499999999997,3,5,5
13844.0,28646460.0,1,361.62,5,1,2
13845.0,24049500.0,1,312.98,3,1,2
13846.0,27518820.0,2,453.66,4,2,3
13848.0,21646680.0,2,935.0,2,2,4
13849.0,25181940.0,2,1537.95,3,2,4
13850.0,18453840.0,1,1595.4799999999996,2,1,4
13851.0,21386160.0,3,2651.46,2,3,5
13853.0,24675480.0,1,1090.14,3,1,4
13854.0,28890360.0,23,7500.079999999999,5,5,5
13856.0,15069780.0,3,388.5,1,3,2
13858.0,24682620.0,1,216.16999999999996,3,1,1
13859.0,1440840.0,1,201.16,1,1,1
13860.0,29509020.0,5,1245.9000000000003,5,4,4
13862.0,28052640.0,8,2209.360000000001,4,5,5
13863.0,8245200.0,1,305.78000000000003,1,1,2
13865.0,24586260.0,4,501.56,3,4,3
13866.0,23208840.0,1,145.67,2,1,1
13867.0,26927280.0,3,1015.2900000000002,4,3,4
13868.0,29003520.0,2,3192.54,5,2,5
13869.0,18971580.0,3,2781.3300000000036,2,3,5
13870.0,29424180.0,8,2770.9400000000005,5,5,5
13871.0,27686940.0,13,6403.250000000004,4,5,5
13873.0,19303680.0,3,389.6,2,3,2
13875.0,25004160.0,5,1786.7900000000004,3,4,4
13876.0,24142920.0,1,122.69999999999999,3,1,1
13877.0,22175340.0,1,117.24000000000001,2,1,1
13878.0,24927540.0,1,1281.53,3,1,4
13880.0,27783840.0,12,3121.970000000001,4,5,5
13881.0,29335800.0,20,17159.519999999993,5,5,5
13882.0,29416560.0,5,1191.1299999999999,5,4,4
13883.0,28723500.0,5,2674.479999999998,5,4,5
13884.0,29003400.0,5,787.6000000000001,5,4,3
13885.0,13273620.0,2,506.8000000000001,1,2,3
13886.0,23462220.0,1,243.56000000000003,2,1,2
13887.0,11985720.0,1,349.54999999999995,1,1,2
13888.0,19303980.0,2,605.63,2,2,3
13889.0,21633180.0,1,416.9,2,1,2
13890.0,29518560.0,9,1693.4599999999996,5,5,4
13892.0,27345000.0,4,632.97,4,4,3
13893.0,3929400.0,1,821.1,1,1,3
13894.0,27596640.0,3,564.62,4,3,3
13895.0,27190620.0,4,2593.0699999999993,4,4,5
13897.0,25281000.0,1,311.15999999999997,3,1,2
13898.0,1506480.0,1,155.93,1,1,1
13899.0,28215600.0,2,388.52000000000004,4,2,2
13900.0,13807560.0,3,740.9499999999997,1,3,3
13901.0,23381280.0,5,2867.2,2,4,5
13904.0,26401260.0,2,332.63999999999993,3,2,2
13908.0,22765740.0,4,2369.5499999999984,2,4,5
13911.0,24680580.0,9,2580.909999999999,3,5,5
13914.0,28636500.0,2,626.4499999999999,5,2,3
13917.0,25350960.0,2,272.04,3,2,2
13918.0,25359900.0,2,1212.8400000000001,3,2,4
13923.0,25014780.0,1,351.13000000000005,3,1,2
13924.0,29497140.0,6,1838.8500000000001,5,5,4
13925.0,21646020.0,4,678.2499999999999,2,4,3
13926.0,27609360.0,1,223.85000000000002,4,1,1
13927.0,23198400.0,1,348.99,2,1,2
13928.0,28722780.0,4,464.56999999999994,5,4,3
13929.0,15002760.0,2,842.6500000000001,1,2,3
13930.0,24659100.0,2,337.3399999999999,3,2,2
13931.0,21377520.0,2,1237.5300000000002,2,2,4
13932.0,4190520.0,1,307.4,1,1,2
13933.0,20181780.0,2,608.7899999999998,2,2,3
13934.0,6856740.0,1,922.0999999999997,1,1,4
13936.0,14114820.0,1,376.58,1,1,2
13937.0,15006900.0,1,158.85,1,1,1
13938.0,26577420.0,1,71.66,3,1,1
13939.0,27610380.0,3,568.5499999999998,4,3,3
13940.0,28134900.0,4,839.1400000000002,4,4,3
13941.0,27769380.0,4,4017.8400000000006,4,4,5
13946.0,22771980.0,3,561.57,2,3,3
13947.0,23985720.0,1,90.6,3,1,1
13949.0,29410500.0,6,2427.3199999999974,5,5,5
13950.0,28651440.0,4,745.0600000000001,5,4,3
13951.0,14402580.0,3,674.4499999999998,1,3,3
13952.0,10832400.0,2,3251.071,1,2,5
13953.0,29001840.0,6,3015.6799999999994,5,5,5
13954.0,29508600.0,2,439.92,5,2,2
13955.0,16305540.0,2,322.96,2,2,2
13956.0,29164800.0,5,1026.4200000000003,5,4,4
13959.0,22777560.0,2,383.4599999999999,2,2,2
13960.0,27790020.0,2,230.22,4,2,1
13962.0,27766020.0,2,169.55,4,2,1
13963.0,2990580.0,3,513.2400000000001,1,3,3
13967.0,17064120.0,1,80.7,2,1,1
13969.0,28998660.0,17,8736.350000000002,5,5,5
13971.0,28037160.0,8,2758.26,4,5,5
13972.0,23543640.0,2,190.25000000000009,2,2,1
13973.0,4807260.0,1,264.7,1,1,2
13974.0,25368060.0,1,413.59,3,1,2
13975.0,26918340.0,6,2526.2799999999993,3,5,5
13976.0,11783580.0,1,357.9800000000001,1,1,2
13978.0,28380960.0,2,196.79,4,2,1
13979.0,23290320.0,1,869.8700000000001,2,1,3
13980.0,24413640.0,1,200.14000000000001,3,1,1
13982.0,26238240.0,3,1443.21,3,3,4
13983.0,27083160.0,11,2274.0700000000006,4,5,5
13984.0,27347880.0,4,765.7100000000002,4,4,3
13985.0,29264760.0,15,7060.130000000006,5,5,5
13986.0,28134000.0,1,320.46000000000004,4,1,2
13988.0,27944100.0,6,4147.960000000001,4,5,5
13989.0,23968020.0,2,1266.0799999999997,3,2,4
13990.0,11200740.0,1,311.3,1,1,2
13991.0,28570680.0,6,855.9699999999999,5,5,3
13992.0,27012180.0,1,76.8,4,1,1
13993.0,25952760.0,9,3466.36,3,5,5
13994.0,29329500.0,6,2313.140000000001,5,5,5
13995.0,28304520.0,5,1393.6899999999996,4,4,4
13999.0,28734000.0,11,3599.710000000003,5,5,5
14000.0,11379000.0,1,635.6600000000001,1,1,3
14001.0,25698660.0,2,1741.8400000000001,3,2,4
14002.0,18028500.0,2,529.73,2,2,3
14004.0,25886400.0,7,4582.639999999999,3,5,5
14005.0,28816860.0,5,2874.7200000000007,5,4,5
14006.0,19647540.0,3,962.1899999999999,2,3,4
14009.0,12498420.0,2,695.6099999999999,1,2,3
14012.0,5660760.0,1,328.8,1,1,2
14013.0,20098860.0,3,473.02,2,3,3
14014.0,22943880.0,1,505.18000000000006,2,1,3
14015.0,25092120.0,1,917.34,3,1,4
14019.0,25611180.0,3,1421.6100000000004,3,3,4
14020.0,28200120.0,2,642.8000000000001,4,2,3
14021.0,16213560.0,3,631.9000000000001,2,3,3
14022.0,10161540.0,1,440.0,1,1,2
14023.0,28994280.0,2,584.0699999999998,5,2,3
14024.0,19135800.0,2,327.7,2,2,2
14027.0,24397260.0,1,104.82000000000002,3,1,1
14029.0,24158760.0,2,467.65999999999997,3,2,3
14030.0,28054080.0,6,1683.5899999999995,4,5,4
14031.0,29005980.0,16,14717.909999999989,5,5,5
14032.0,29431380.0,9,2356.1700000000005,5,5,5
14034.0,27698520.0,3,651.8200000000002,4,3,3
14035.0,27165780.0,5,1428.0200000000002,4,4,4
14036.0,5045160.0,1,626.6499999999999,1,1,3
14037.0,14392620.0,1,35.400000000000006,1,1,1
14038.0,22858620.0,3,1560.379999999999,2,3,4
14039.0,26747280.0,1,152.2,3,1,1
14040.0,26138520.0,12,3614.9199999999996,3,5,5
14041.0,6614700.0,1,141.41,1,1,1
14044.0,27345900.0,4,652.8199999999993,4,4,3
14045.0,20186820.0,3,1333.35,2,3,4
14046.0,5064480.0,1,154.98999999999998,1,1,1
14047.0,28899780.0,4,1021.69,5,4,4
14048.0,3250380.0,1,409.9299999999999,1,1,2
14049.0,28210800.0,4,5681.719999999997,4,4,5
14050.0,26906400.0,2,746.3600000000001,3,2,3
14051.0,29586000.0,20,13782.229999999992,5,5,5
14052.0,27952200.0,1,225.35999999999993,4,1,1
14053.0,18887220.0,2,260.25,2,2,2
14054.0,23989740.0,1,92.46,3,1,1
14055.0,20444640.0,1,725.6400000000001,2,1,3
14056.0,29511360.0,23,8214.64999999998,5,5,5
14057.0,27599520.0,15,5292.040000000002,4,5,5
14059.0,6602760.0,1,183.59999999999997,1,1,1
14060.0,29248140.0,16,5266.3799999999965,5,5,5
14062.0,28807440.0,9,9020.730000000001,5,5,5
14064.0,27090840.0,5,1353.7400000000002,4,4,4
14066.0,6610860.0,1,152.55,1,1,1
14067.0,24142860.0,2,374.69999999999993,3,2,2
14068.0,1958520.0,1,265.85,1,1,2
14071.0,29334420.0,8,1438.820000000003,5,5,4
14073.0,26840940.0,1,151.04,3,1,1
14075.0,29234280.0,3,942.2599999999998,5,3,4
14076.0,18458340.0,1,122.46999999999997,2,1,1
14077.0,26138100.0,5,499.41999999999996,3,4,3
14078.0,20866560.0,5,913.1300000000001,2,4,4
14079.0,18879000.0,1,375.09999999999997,2,1,2
14080.0,26824140.0,1,45.599999999999994,3,1,1
14081.0,3514620.0,1,510.9999999999999,1,1,3
14083.0,29250840.0,6,558.5400000000001,5,5,3
14085.0,29425560.0,15,3258.3,5,5,5
14087.0,29421660.0,1,194.42,5,1,1
14088.0,28743360.0,13,50491.81,5,5,5
14089.0,24748680.0,1,161.0,3,1,1
14090.0,1594260.0,1,76.32000000000001,1,1,1
14092.0,28987980.0,12,3475.1800000000026,5,5,5
14093.0,28571220.0,1,442.8499999999999,5,1,2
14096.0,29265420.0,17,65164.78999999966,5,5,5
14098.0,26475180.0,1,147.34999999999997,3,1,1
14099.0,28216380.0,10,2720.65,4,5,5
14100.0,17751660.0,1,194.9,2,1,1
14101.0,23286480.0,6,5976.79,2,5,5
14102.0,29173080.0,5,1360.2800000000002,5,4,4
14104.0,16289400.0,2,216.20999999999998,2,2,1
14105.0,8963880.0,1,1266.2300000000002,1,1,4
14107.0,25186320.0,6,2339.9900000000007,3,5,5
14108.0,26995260.0,2,597.9100000000001,4,2,3
14109.0,23365080.0,1,144.2,2,1,1
14110.0,29334360.0,12,5683.149999999999,5,5,5
14111.0,28388640.0,4,692.85,4,4,3
14112.0,27693000.0,7,2915.1499999999974,4,5,5
14113.0,29333880.0,3,1406.92,5,3,4
14114.0,5996520.0,2,386.53,1,2,2
14116.0,27944940.0,5,1382.7400000000002,4,4,4
14117.0,17228940.0,1,90.0,2,1,1
14121.0,29333940.0,4,2780.1499999999996,5,4,5
14124.0,22339920.0,1,419.58000000000004,2,1,2
14125.0,28730820.0,3,2740.4300000000017,5,3,5
14126.0,28986300.0,3,706.1300000000001,5,3,3
14127.0,19046940.0,3,709.7099999999996,2,3,3
14128.0,24408000.0,2,637.5000000000001,3,2,3
14129.0,29502120.0,5,1123.86,5,4,4
14130.0,2045100.0,1,483.85999999999996,1,1,3
14132.0,29424900.0,11,3586.030000000001,5,5,5
14133.0,18444840.0,3,605.6399999999999,2,3,3
14135.0,29504280.0,11,3743.2599999999993,5,5,5
14138.0,29508240.0,2,982.3800000000005,5,2,4
14139.0,25623240.0,1,415.81999999999994,3,1,2
14140.0,29322300.0,2,935.0499999999996,5,2,4
14141.0,29411580.0,4,915.1300000000002,5,4,4
14143.0,18092880.0,1,115.8,2,1,1
14145.0,25618200.0,4,3742.2,3,4,5
14146.0,28894680.0,4,2949.5699999999997,5,4,5
14147.0,22875000.0,2,483.4,2,2,3
14148.0,9460920.0,1,157.2,1,1,1
14149.0,10575840.0,1,446.62000000000006,1,1,2
14150.0,26561100.0,1,352.46000000000004,3,1,2
14152.0,23115240.0,2,621.2900000000002,2,2,3
14154.0,8958360.0,2,1345.6200000000003,1,2,4
14155.0,6617580.0,1,118.75,1,1,1
14157.0,27948720.0,2,432.88000000000017,4,2,2
14158.0,26147280.0,1,507.66000000000014,3,1,3
14159.0,27952560.0,10,4499.789999999993,4,5,5
14161.0,11014860.0,2,827.3700000000002,1,2,3
14162.0,14643360.0,2,289.36000000000007,1,2,2
14163.0,22087080.0,4,2445.9100000000008,2,4,5
14164.0,23545440.0,2,1631.7700000000002,2,2,4
14165.0,5834340.0,1,122.53999999999999,1,1,1
14167.0,26231340.0,4,574.8399999999999,3,4,3
14171.0,21141780.0,1,363.78999999999996,2,1,2
14173.0,28727640.0,4,450.84000000000003,5,4,2
14174.0,26745420.0,1,134.46,3,1,1
14175.0,24494100.0,3,3222.3000000000006,3,3,5
14176.0,3935520.0,3,417.35,1,3,2
14177.0,22173060.0,4,559.4100000000001,2,4,3
14178.0,28900860.0,7,1620.93,5,5,4
14179.0,26136420.0,2,719.7799999999997,3,2,3
14180.0,28724160.0,21,3852.2699999999995,5,5,5
14184.0,23892180.0,1,452.89,2,1,2
14185.0,1000320.0,1,197.65,1,1,1
14188.0,27002700.0,6,2054.3599999999997,4,5,5
14189.0,29433300.0,14,4342.839999999999,5,5,5
14191.0,29496180.0,13,4684.760000000001,5,5,5
14193.0,23794440.0,2,853.3900000000001,2,2,3
14194.0,29241480.0,21,11349.519999999986,5,5,5
14195.0,12220140.0,2,1011.9999999999998,1,2,4
14196.0,20427900.0,1,335.52,2,1,2
14198.0,28053300.0,4,701.3999999999999,4,4,3
14199.0,10763040.0,1,185.39999999999998,1,1,1
14201.0,24413220.0,6,680.2000000000002,3,5,3
14204.0,29425080.0,1,161.02999999999997,5,1,1
14205.0,28205700.0,2,466.70000000000005,4,2,3
14206.0,8959080.0,1,328.1599999999999,1,1,2
14208.0,21473280.0,1,151.73999999999998,2,1,1
14209.0,28721880.0,6,2073.4300000000003,5,5,5
14210.0,20522160.0,5,1600.8900000000003,2,4,4
14211.0,25017780.0,9,2241.1000000000004,3,5,5
14212.0,21905100.0,1,1070.48,2,1,4
14214.0,26994660.0,5,1004.3799999999997,4,4,4
14215.0,28642740.0,5,1623.7200000000003,5,4,4
14216.0,29343360.0,4,1839.3,5,4,4
14217.0,29505180.0,16,1886.68,5,5,5
14218.0,25956000.0,1,169.48000000000002,3,1,1
14219.0,29262180.0,1,89.94,5,1,1
14220.0,8256180.0,1,319.42,1,1,2
14221.0,25969320.0,9,3432.7999999999993,3,5,5
14222.0,14316120.0,1,683.17,1,1,3
14223.0,21649080.0,3,991.13,2,3,4
14224.0,20093040.0,4,1050.1200000000001,2,4,4
14226.0,27171240.0,5,2232.19,4,4,5
14227.0,27359280.0,10,3350.9600000000014,4,5,5
14229.0,25178640.0,3,1547.2,3,3,4
14231.0,13777500.0,3,925.71,1,3,4
14232.0,25960140.0,5,2048.0700000000006,3,4,5
14233.0,25372440.0,4,1462.7200000000007,3,4,4
14234.0,27712380.0,4,775.4600000000004,4,4,3
14235.0,23121420.0,5,3144.8599999999997,2,4,5
14236.0,22669980.0,1,301.56000000000006,2,1,2
14238.0,1435200.0,1,146.85,1,1,1
14239.0,25886400.0,11,2380.8500000000017,3,5,5
14240.0,27006300.0,2,890.3400000000005,4,2,4
14241.0,13779960.0,1,213.70000000000002,1,1,1
14242.0,9373560.0,2,280.55,1,2,2
14243.0,28897920.0,8,2116.7699999999995,5,5,5
14245.0,10658400.0,2,1693.4499999999996,1,2,4
14246.0,20087400.0,3,1474.0600000000006,2,3,4
14247.0,5584860.0,1,136.77,1,1,1
14248.0,2126700.0,1,302.58,1,1,2
14250.0,28996200.0,3,1904.0500000000002,5,3,5
14251.0,29493120.0,5,2879.7000000000003,5,4,5
14256.0,7132620.0,1,445.2,1,1,2
14257.0,24080040.0,5,3099.72,3,4,5
14258.0,28826820.0,9,12669.979999999996,5,5,5
14259.0,17405040.0,1,120.0,2,1,1
14261.0,25265040.0,2,1163.4499999999998,3,2,4
14262.0,28909020.0,8,2618.230000000001,5,5,5
14264.0,16280400.0,2,333.97,2,2,2
14267.0,15588540.0,3,1516.2399999999998,2,3,4
14270.0,984780.0,1,492.6499999999999,1,1,3
14271.0,10154820.0,1,112.32000000000002,1,1,1
14272.0,23278080.0,2,437.96000000000004,2,2,2
14273.0,25190400.0,4,559.9700000000001,3,4,3
14276.0,21116700.0,3,1119.7399999999998,2,3,4
14280.0,12652620.0,1,134.04,1,1,1
14282.0,29351040.0,14,3158.340000000002,5,5,5
14284.0,26986260.0,2,595.2500000000001,4,2,3
14285.0,27787800.0,4,1910.0100000000004,4,4,5
14286.0,27599640.0,3,4628.749999999998,4,3,5
14287.0,28905900.0,3,176.63,5,3,1
14288.0,11193720.0,1,426.6,1,1,2
14289.0,28899840.0,6,911.2599999999999,5,5,4
14290.0,28648920.0,4,1537.0900000000006,5,4,4
14291.0,29499960.0,11,3883.249999999998,5,5,5
14292.0,28986600.0,9,4871.9299999999985,5,5,5
14293.0,29344620.0,3,681.6400000000004,5,3,3
14295.0,26149800.0,1,166.2,3,1,1
14297.0,28112760.0,4,1305.3299999999997,4,4,4
14298.0,28905120.0,39,46837.83999999993,5,5,5
14299.0,28915500.0,8,3536.3799999999965,5,5,5
14300.0,28025820.0,1,43.2,4,1,1
14301.0,19495980.0,1,640.14,2,1,3
14304.0,10410600.0,1,383.45000000000005,1,1,2
14305.0,23470140.0,3,1858.9599999999998,2,3,4
14306.0,25190580.0,2,2093.3199999999997,3,2,5
14307.0,21980280.0,5,2212.6099999999988,2,4,5
14309.0,28906380.0,8,2204.7800000000016,5,5,5
14311.0,8676840.0,1,310.26,1,1,2
14312.0,25609560.0,6,1611.5899999999995,3,5,4
14314.0,20428740.0,1,120.0,2,1,1
14315.0,25790760.0,6,2481.129999999999,3,5,5
14317.0,24057840.0,1,508.58,3,1,3
14320.0,11784240.0,2,477.7900000000001,1,2,3
14321.0,28720020.0,5,1530.749999999999,5,4,4
14323.0,19741020.0,2,605.0600000000002,2,2,3
14326.0,8694240.0,1,183.85,1,1,1
14327.0,15515880.0,1,311.65000000000003,2,1,2
14329.0,28137000.0,7,5014.840000000004,4,5,5
14331.0,18883020.0,2,462.65999999999997,2,2,3
14332.0,27690840.0,3,866.3099999999998,4,3,3
14333.0,23798280.0,1,415.2,2,1,2
14334.0,28202460.0,7,2232.06,4,5,5
14336.0,28208400.0,4,1614.9100000000008,4,4,4
14338.0,15689280.0,2,588.2199999999999,2,2,3
14339.0,8679960.0,1,309.52,1,1,2
14340.0,10748640.0,1,134.7,1,1,1
14341.0,25717680.0,8,2182.2799999999984,3,5,5
14342.0,27782460.0,4,668.5600000000002,4,4,3
14344.0,18625860.0,5,534.2799999999999,2,4,3
14345.0,26301060.0,1,108.97999999999999,3,1,1
14346.0,19216020.0,2,1021.5800000000002,2,2,4
14348.0,7143780.0,1,409.57,1,1,2
14349.0,28741140.0,1,133.50000000000006,5,1,1
14350.0,5926440.0,1,282.92999999999995,1,1,2
14351.0,15422160.0,1,51.0,1,1,1
14352.0,16040460.0,4,1078.96,2,4,4
14353.0,11030760.0,1,90.6,1,1,1
14354.0,29158320.0,2,163.62,5,2,1
14356.0,22756680.0,2,701.23,2,2,3
14357.0,25892580.0,1,225.77000000000012,3,1,1
14359.0,27955020.0,3,912.1800000000002,4,3,4
14360.0,26903520.0,4,2128.23,3,4,5
14362.0,27702480.0,1,161.20000000000002,4,1,1
14364.0,20257260.0,8,3717.349999999999,2,5,5
14367.0,28905540.0,16,9261.520000000006,5,5,5
14368.0,2022720.0,1,155.00000000000003,1,1,1
14371.0,4120500.0,1,100.5,1,1,1
14375.0,13614240.0,1,257.67999999999995,1,1,2
14377.0,13095120.0,2,617.05,1,2,3
14379.0,25807380.0,2,348.1,3,2,2
